SN Name,Object Name,RA,DEC,Type,Velocity,Redshift,Redshift Flag,Magnitude and Filter,Separation,References,Notes,Photometry Points,Positions,Redshift Points,Diameter Points,Associations,Host Name,Search Type,Distance Modulus,Distance Modulus Error,Host PGC,Host Morphology,Host Morphology Code,Host Position
SN2001io,WISEA J004553.65-292611.2,11.4735,-29.43658,G,56961.0,0.19,,19.4r,0.0,5,0,20,4,0,0,0,A004553-2926,loc,,,,,,
SN2001ip,WISEA J033113.05-275056.1,52.80429,-27.84875,G,161888.0,0.54,,22.0V,0.0,7,0,34,4,0,0,0,A033113-2750,loc,,,,,,
SN2001ix,H-ZSNS J105218.92+570729.6,163.07883,57.12489,G,213152.0,0.711,,,0.0,13,0,0,1,0,0,0,A105218+5707,loc,,,,,,
SN2001kh,WISEA J022515.89-052325.5,36.31604,-5.39021,G,65954.0,0.22,,19.78,0.107,4,0,37,8,1,0,0,A022515-0523,loc,,,,,,
SN2001ki,WISEA J104858.39-002645.1,162.24334,-0.44591000000000003,G,31844.0,0.10622100000000001,,18.4g,0.003,17,0,54,8,5,8,0,A104858-0026,loc,,,,,,
SN2001kj,2MASX J09222920+5754286,140.62143,57.90814,G,18749.0,0.062539,,16.9g,0.013999999999999999,21,0,58,10,6,10,1,A092229+5754,loc,,,,,,
SN2001kk,WISEA J124733.40+000557.1,191.88918999999999,0.0992,G,25912.0,0.08643200000000001,,18.2g,0.005,23,0,63,12,9,8,0,A124733+0005,loc,,,,,,
SN2001kl,WISEA J030851.44-011024.1,47.21432,-1.17335,G,37840.0,0.126222,,18.0g,0.002,17,0,63,16,13,10,0,A030851-0110,loc,,,,,,
SN2001km,SDSS J091138.38-004253.9,137.90992,-0.715,G,21046.0,0.070203,SPEC,17.9g,0.0,10,0,15,4,3,4,0,A091138-0042,loc,,,,,,
SN2001kr,2MASS J09591578+0058027,149.81566999999998,0.96731,G,26420.0,0.088128,,18.2g,0.011000000000000001,20,0,51,11,9,8,0,A095916+0058,loc,,,,,,
SN2001ku,WISEA J133944.75+622336.6,204.93655,62.393609999999995,G,40725.0,0.135845,,18.2g,0.006999999999999999,16,0,47,7,4,6,0,A133945+6323,loc,,,,,,
SN2002B,WISEA J054046.50-715115.1,85.19388000000001,-71.85419,G,42870.0,0.14300000000000002,,,0.037000000000000005,4,0,18,3,0,0,0,A054046-7151,loc,,,,,,
SN2002G,CGCG 189-024,196.97839,34.087109999999996,G,10114.0,0.033737,,14.8g,,60,0,49,20,15,8,0,CGCG 189-024,host,35.76,0.17,45498.0,E-S0,-3.5,J130754.8+340513
SN2002I,IC 4229,200.60887,-2.4182799999999998,G,6962.0,0.023223,,14.3g,,55,0,90,19,11,15,0,IC 4229,host,,,,,,
SN2002P,RCS 01020301749,37.27362,0.7890699999999999,G,215551.0,0.7190000000000001,,22.7R,0.013999999999999999,12,0,0,1,1,0,0,A022905+0047,loc,,,,,,
SN2002am,WISEA J140203.23-103523.4,210.51348,-10.58985,IrS,,,,,0.024,0,0,12,1,0,0,0,A140203-1035,loc,,,,,,
SN2002bf,CGCG 266-031,153.92606,55.66749,G,7254.0,0.024197,,14.3g,,70,0,70,19,12,10,0,CGCG 266-031,host,34.86,0.17,29953.0,Sb,3.0,J101542.3+554003
SN2002bi,UGC 08527,203.226,9.52036,G,6977.0,0.023273,,15.07,,51,0,42,19,9,7,0,UGC 8527,host,,,,,,
SN2002bk,2MASX J09022690-0917450,135.61212,-9.295860000000001,G,16558.0,0.055232,,15.5R,,6,0,19,3,1,2,0,2MASX J09022690-0917450,host,,,,,,
SN2002bn,UGC 06527,173.15667,52.94806,GTrpl,8208.0,0.027379,,14.7,,196,9,37,7,22,3,0,UGC 6527,host,,,,,,
SN2002br,LSBC F568-08,158.53615,19.70431,G,10210.0,0.034056,,14.9g,,35,0,43,13,11,8,0,MCG +03-27-61,host,,,,,,
SN2002cd,NGC 6916,305.88783,58.34406,G,3101.0,0.010343999999999999,,14.3,,63,0,47,17,9,7,0,NGC 6916,host,33.21,0.18,64600.0,SBbc,4.0,J202333.1+582039
SN2002ci,UGC 10301,243.9074,31.3213,G,6663.0,0.022225,,16.0g,,53,1,79,18,12,13,0,UGC 10301,host,35.31,0.4,57641.0,Sb,3.1,J161537.8+311917
SN2002cr,NGC 5468,211.64538,-5.45311,G,2842.0,0.00948,,12.7B,,175,6,51,21,10,7,1,NGC 5468,host,33.19,0.17,50323.0,SABc,6.0,J140634.9-052711
SN2002cs,NGC 6702,281.73992000000004,45.70567,G,4728.0,0.015771,,13.23,,151,4,53,14,11,7,0,NGC 6702,host,33.58,0.28,62395.0,E,-4.9,J184657.6+454221
SN2002df,MCG -01-53-006,311.42139,-4.9501,G,8598.0,0.02868,,14.5g,,30,1,54,12,2,10,0,MCG -01-53-06,host,,,,,,
SN2002dj,NGC 5018,198.2543,-19.51819,G,2816.0,0.009393,,11.2B,,334,15,103,28,13,18,0,NGC 5018,host,32.66,0.17,45908.0,E,-4.4,J131301.0-193106
SN2002eb,CGCG 473-011,334.77625,24.5982,G,8255.0,0.027536,,15.30,,53,1,49,14,9,4,0,CGCG 473-011,host,,,,,,
SN2002ec,NGC 5910,229.85457999999997,20.895,GTrpl,12255.0,0.040878,,14.64,,13,0,1,5,3,0,3,NGC 5910,host,,,,,,
SN2002ef,NGC 7761,357.87039,-13.38159,G,7188.0,0.023977000000000002,,13.95,,48,1,45,16,5,5,0,NGC 7761,host,33.66,0.5,72641.0,S0,-2.0,J235128.9-132254
SN2002eq,SDSS J211900.19-161709.1,319.75084,-16.28611,G,26382.0,0.08800000000000001,:,19.94,0.045,5,0,1,3,1,0,0,A211900-1617,loc,,,,,,
SN2002er,UGC 10743,257.87807999999995,7.994610000000001,G,2569.0,0.008569,,13.4B,,156,0,56,17,14,7,0,UGC 10743,host,32.42,0.17,59782.0,Sa,1.0,J171130.7+075940
SN2002et,ESO 527- G 011,302.12979,-25.458560000000002,G,8267.0,0.027576,,14.4b,,42,2,42,11,5,7,0,MCG -04-47-10,host,,,,,,
SN2002ez,WISEA J220021.36-140025.3,330.08901000000003,-14.00704,IrS,,,,,0.115,0,0,12,1,0,0,0,A220020-1400,loc,,,,,,
SN2002fa,WISEA J205221.54+020842.3,313.08963,2.1449700000000003,G,17988.0,0.06,,,,11,0,18,5,1,0,0,GALEXASC J205221.54+020843.8,host,,,,,,
SN2002fc,SCP J140023.29+054541.9,210.09704,5.76164,G,263817.0,0.88,,,0.0,5,0,0,1,0,0,0,A140023+0545,loc,,,,,,
SN2002fd,WISEA J140354.18+045948.3,210.97563,4.99683,G,83342.0,0.278,,21.3g,0.019,7,0,27,3,1,4,0,A140354+0459,loc,,,,,,
SN2002ff,SCP J140339.82+054650.6,210.91592000000003,5.78072,G,329772.0,1.1,,,0.0,6,0,0,1,0,0,0,A140339+0546,loc,,,,,,
SN2002fg,SCP J132425.92+274433.9,201.108,27.74275,G,236836.0,0.79,,,0.0,5,0,8,2,0,0,0,A132425+2744,loc,,,,,,
SN2002fk,NGC 1309,50.52733,-15.40006,G,2136.0,0.007125,,11.7B,,219,4,59,21,13,7,0,NGC 1309,host,32.47,0.14,12626.0,Sbc,3.9,J032206.6-152400
SN2002fs,WISEA J225400.63+143924.2,343.50296000000003,14.65681,G,11474.0,0.038274,,18.0g,0.042,17,0,37,10,6,4,0,A225400+1439,loc,,,,,,
SN2002ft,NEAT J231545.75-165533.2,348.94063,-16.92589,G,22484.0,0.075,:,,0.037000000000000005,3,0,0,1,0,0,0,A231545-1655,loc,,,,,,
SN2002fu,SDSS J220956.06+120511.0,332.48357999999996,12.08642,G,,,,20.6g,0.077,0,0,15,1,0,4,0,A220955+1205,loc,,,,,,
SN2002fw,CANDELS J033237.56-274646.7,53.156530000000004,-27.77964,G,42271.0,0.141,PHOT,25.8R,0.013000000000000001,40,0,61,7,11,0,0,A033237-2746,loc,,,,,,
SN2002fx,CANDELS J033206.81-274434.3,53.02854,-27.74284,G,38973.0,0.13,PHOT,25.4R,0.011000000000000001,23,0,28,3,3,0,0,A033206-2744,loc,,,,,,
SN2002ge,NGC 7400,343.58675,-45.34703,G,3002.0,0.010012,,13.60,,53,2,50,16,12,16,0,NGC 7400,host,33.23,0.4,69967.0,Sbc,3.9,J225420.8-452049
SN2002gf,WISEA J205518.46-000424.4,313.82692000000003,-0.07347000000000001,G,25853.0,0.086235,,17.0g,,18,0,55,8,4,6,0,2MASX J20551849-0004243,host,,,,,,
SN2002gi,SCP J135712.3+043317,209.30125,4.55472,G,273411.0,0.912,,,0.0,6,0,0,1,0,0,0,A135712+0433,loc,,,,,,
SN2002gk,SCP J153707.5+093619,234.28125,9.60528,G,62956.0,0.21,,,0.0,6,0,0,1,0,0,0,A153707+0936,loc,,,,,,
SN2002gn,SDSS J015654.55-010649.2,29.227290000000004,-1.11369,*,1134715.0,3.785,PHOT,20.8g,0.005,1,0,5,1,1,4,0,A015654-0106,loc,,,,,,
SN2002go,WISEA J024543.22-003747.6,41.43019,-0.6299100000000001,G,70751.0,0.23600000000000002,,20.0g,0.054000000000000006,5,0,31,4,1,4,0,A024543-0037,loc,,,,,,
SN2002gp,SDSS J015236.17-001331.4,28.15073,-0.22539,G,,,,22.4g,0.147,0,0,15,1,0,4,0,A015236-0013,loc,,,,,,
SN2002gr,SDSS J022713.24+005357.7,36.80518,0.89938,*,,,,22.8g,0.005,0,0,5,1,0,4,0,A022713+0053,loc,,,,,,
SN2002gs,SDSS J013956.51-004501.7,24.98547,-0.75047,G,98932.0,0.33,,23.1g,0.02,4,0,15,2,1,4,0,A013956-0045,loc,,,,,,
SN2002gv,WISEA J015217.62+001219.0,28.07343,0.20518000000000003,G,74948.0,0.25,,19.8g,0.042,5,0,27,3,1,4,0,A015217+0012,loc,,,,,,
SN2002hp,CANDELS J033224.80-274617.8,53.10329,-27.77161,G,391529.0,1.306,,25.1R,0.005,41,0,70,9,12,0,0,A033224-2746,loc,,,,,,
SN2002ia,SDSS J014538.91+240803.6,26.41171,24.134420000000002,G,21585.0,0.07200000000000001,:,,0.094,5,0,4,3,1,0,0,A014538+2408,loc,,,,,,
SN2002ib,SDSS J005407.41+173354.6,13.53075,17.56492,G,20386.0,0.068,:,,0.017,5,0,0,2,1,0,0,A005407+1733,loc,,,,,,
SN2002ic,SSTSL2 J013002.52+215306.7,22.5105,21.88521,IrS,,,,,0.008,0,0,8,1,0,0,0,A013002+2153,loc,,,,,,
SN2002id,SDSS J013002.85-004032.4,22.511870000000002,-0.67567,G,89338.0,0.298,,,0.0,4,0,4,2,0,0,0,A013002-0040,loc,,,,,,
SN2002ie,WISEA J013853.31+005902.6,24.722089999999998,0.9841,G,48866.0,0.163,,20.18,0.049,5,0,38,6,1,4,0,A013853+0059,loc,,,,,,
SN2002ih,SDSS J015704.49-003802.2,29.26871,-0.63394,G,59958.0,0.2,,,0.0,4,0,0,1,0,0,0,A015704-0038,loc,,,,,,
SN2002ij,WISEA J211737.60+003031.1,319.40673,0.50866,G,58160.0,0.19399999999999998,,20.0g,0.004,4,0,37,5,1,4,0,A211737+0030,loc,,,,,,
SN2002il,SDSS J225155.71+003605.5,342.98212,0.60153,G,35975.0,0.12,,,0.0,4,0,0,1,0,0,0,A225155+0036,loc,,,,,,
SN2002im,SDSS J225804.59+003413.5,344.51912999999996,0.57043,*,,,,21.9g,0.0,0,0,5,1,0,4,0,A225804+0034,loc,,,,,,
SN2002ir,WISEA J000859.71+005754.6,2.24883,0.96526,G,83942.0,0.28,,20.8g,0.054000000000000006,4,0,31,4,1,4,0,A000859+0057,loc,,,,,,
SN2002is,WISEA J002314.91+005332.5,5.8121599999999995,0.8924,G,77946.0,0.26,,19.9g,0.063,4,0,33,4,1,4,0,A002315+0053,loc,,,,,,
SN2002iy,ESSENCE b010 HOST,37.66667,-8.19458,G,175978.0,0.5870000000000001,,,0.0,13,0,0,1,2,0,0,A023040-0811,loc,,,,,,
SN2002iz,SDSS J023120.85-083613.5,37.8369,-8.60378,G,128311.0,0.428,,20.4g,0.032,15,0,15,2,3,4,0,A023120-0836,loc,,,,,,
SN2002jb,WISEA J232944.44-093636.3,352.43503,-9.61007,G,74948.0,0.25,,19.79,0.073,9,0,13,3,0,0,0,A232944-0936,loc,,,,,,
SN2002jc,ESSENCE b022 HOST,31.863670000000003,-3.8390800000000005,G,155892.0,0.52,,,0.0,9,0,0,1,0,0,0,A020727-0350,loc,,,,,,
SN2002jf,WISEA J023435.24+121726.7,38.64675,12.29067,G,23684.0,0.079,,,0.054000000000000006,4,0,16,3,0,0,0,A023435+1217,loc,,,,,,
SN2002jq,ESSENCE b008 HOST,353.9915,-10.099110000000001,G,146898.0,0.49,,,0.0,9,0,0,1,0,0,0,A233557-1005,loc,,,,,,
SN2002jr,WISEA J020441.11-050942.2,31.17125,-5.1618900000000005,G,127412.0,0.425,,20.6r,0.039,14,0,17,5,2,0,0,A020441-0509,loc,,,,,,
SN2002js,ESSENCE b023 HOST,35.147459999999995,-9.57886,G,161888.0,0.54,,,0.0,9,0,0,1,0,0,0,A022035-0934,loc,,,,,,
SN2002ju,GALEXMSC J022011.00-090437.6,35.04583,-9.07708,G,104328.0,0.348,,,0.0,8,0,4,2,1,0,0,A022011-0904,loc,,,,,,
SN2002jw,SDSS J023000.43-083618.7,37.50217,-8.60622,G,107026.0,0.35700000000000004,,,0.0,9,0,0,2,2,0,0,A023000-0836,loc,,,,,,
SN2002jy,NGC 0477,20.33488,40.48819,G,5876.0,0.0196,,13.70,,97,2,39,22,14,7,0,NGC 477,host,34.68,0.16,4915.0,Sc,5.0,J012120.4+402918
SN2002ka,WISEA J093041.78-144656.4,142.67408,-14.78255,G,2062.0,0.006878,,16.29,0.049,11,0,30,7,1,2,0,A093041-1446,loc,,,,,,
SN2002kc,WISEA J033234.73-273957.8,53.14475,-27.66586,G,64156.0,0.214,,19.1R,0.02,35,0,85,11,8,0,0,A033234-2739,loc,,,,,,
SN2002kd,[KBC2008] J033222.31-274427.0,53.09299,-27.740840000000002,G,221247.0,0.738,,,0.0,1,0,0,1,0,0,0,A033222-2744,loc,,,,,,
SN2002ki,MODS Kwide 09748,189.36838,62.34437,VisS,,,,24.5V,0.003,2,0,0,2,4,0,3,A123728+6220,loc,,,,,,
SN2002kk,SDSS J215858.57-000823.1,329.74437,-0.13985999999999998,G,26981.0,0.09,:,,0.0,4,0,0,2,1,0,0,A215858-0008,loc,,,,,,
SN2002km,SCP J021623.94-044929.4,34.099740000000004,-4.82491,G,181674.0,0.606,,25.3B,0.005,9,0,0,1,1,0,0,A021623-0449,loc,,,,,,
SN2002kn,SDSS J021645.50-050948.2,34.190459999999995,-5.164219999999999,G,308786.0,1.03,EST,,0.0,7,0,0,2,1,0,4,A021645-0509,loc,,,,,,
SN2002ko,GALEXMSC J021700.04-045818.8,34.25025,-4.9722,G,170882.0,0.57,EST,24.8B,0.006,7,0,19,4,1,0,0,A021700-0458,loc,,,,,,
SN2002kr,WISEA J021734.50-045347.1,34.394,-4.8965,G,318679.0,1.063,,21.4z,0.018000000000000002,10,0,35,4,1,0,0,A021734-0453,loc,,,,,,
SN2002lh,SDSS J144420.44+311545.3,221.08492,31.26233,G,,,,,0.0,4,0,0,2,1,0,0,A144420+3115,loc,,,,,,
SN2002lj,SDSS J161919.68+530954.1,244.83202000000003,53.16503,G,53963.0,0.18,,22.7g,0.006,6,0,15,2,1,4,0,A161919+5309,loc,,,,,,
SN2002ll,SDSS J163708.20+412436.4,249.28454,41.41044,G,14990.0,0.05,,,0.003,4,0,0,2,1,0,0,A163708+4124,loc,,,,,,
SN2002lo,SDSS J163956.35+421921.6,249.9848,42.32267,G,,,,20.4g,0.022000000000000002,0,0,23,3,0,4,0,A163956+4219,loc,,,,,,
SN2002lp,WISEA J164011.46+422826.7,250.0475,42.47424,G,43170.0,0.14400000000000002,,19.5g,0.05,6,0,31,4,1,4,0,A164011+4228,loc,,,,,,
SN2002lq,WISEA J164028.34+411409.7,250.11812999999998,41.236059999999995,G,80644.0,0.26899999999999996,,19.2g,0.091,6,0,45,6,1,4,0,A164028+4114,loc,,,,,,
SN2002lr,WISEA J223312.58+010559.0,338.30246,1.09992,G,76447.0,0.255,,,0.05,6,0,16,4,1,0,0,A223312+0105,loc,,,,,,
SN2003D,ARP 321 NED01,144.72314,-4.84927,G,6628.0,0.022109,,13.77,,82,3,43,12,11,5,0,MCG -01-25-09,host,34.67,0.2,27509.0,E,-4.8,J093853.5-045056
SN2003P,CGCG 262-058,120.3134,55.7419,G,10131.0,0.033793000000000004,,15.4,,12,0,34,9,1,4,0,MCG +09-13-107,host,,,,,,
SN2003Q,WISEA J020547.59-045248.7,31.44813,-4.88,G,62956.0,0.21,:,,0.0,4,0,12,3,1,0,0,A020547-0452,loc,,,,,,
SN2003R,WISEA J020511.28-044230.0,31.29696,-4.70833,G,200261.0,0.6679999999999999,:,,0.0,4,0,12,3,1,0,0,A020511-0442,loc,,,,,,
SN2003U,NGC 6365,260.68208,62.17,GPair,7885.0,0.0263,,14.6,,28,1,10,4,0,0,2,NGC 6365,host,,,,,,
SN2003V,WISEA J030543.31-012415.4,46.43032,-1.40447,G,41971.0,0.14,,18.64,,7,0,21,5,0,0,0,APMUKS(BJ) B030310.79-013550.9,host,,,,,,
SN2003aa,NGC 3367,161.64564,13.750860000000001,G,3040.0,0.010142,,12.7g,,297,15,160,34,22,15,0,NGC 3367,host,,,,,,
SN2003ae,WISEA J092822.59+272640.6,142.09412,27.44466,G,9850.0,0.032857,,17.7g,,24,0,66,10,6,10,0,2MASX J09282257+2726402,host,35.58,0.2,1808334.0,S?,1.5,J092822.6+272641
SN2003af,KUG 1107+236,167.58897,23.414939999999998,G,6157.0,0.020538999999999998,,15.7g,,28,0,45,11,9,6,0,KUG 1107+236,host,,,,,,
SN2003ag,UGC 06440,171.50421,1.9841400000000002,G,6845.0,0.022834,,14.3g,,58,0,78,23,12,15,0,UGC 6440,host,,,,,,
SN2003aj,CANDELS J033244.34-275506.4,53.18473,-27.918409999999998,G,391229.0,1.305,,24.8R,0.002,26,0,56,5,7,0,0,A033244-2755,loc,,,,,,
SN2003an,IC 4258,201.97193000000001,28.5082,G,11104.0,0.037038999999999996,,14.6g,,40,0,73,15,10,14,0,MCG +05-32-22,host,,,,,,
SN2003ap,WISEA J095052.75-215108.1,147.72,-21.85264,G,8994.0,0.03,,,0.001,3,0,27,3,0,2,0,A095052-2151,loc,,,,,,
SN2003ax,WISEA J080835.88+074639.9,122.14952,7.777769999999999,G,16189.0,0.054000000000000006,,16.8g,,10,0,46,5,1,6,0,2MASX J08083589+0746399,host,,,,,,
SN2003az,MODS Kwide 11104,189.33213999999998,62.31031,G,455625.0,1.5198,,23.8U,0.002,2,0,10,4,10,0,1,A123719+6218,loc,,,,,,
SN2003bd,GOODS J123725.06+621317.5,189.35442,62.22153,G,200861.0,0.67,,25.4R,0.012,18,0,1,1,0,0,0,A123725+6213,loc,,,,,,
SN2003be,WISEA J123626.00+620655.2,189.10836,62.11534,G,,,,22.1g,0.002,0,0,27,2,0,4,1,A123625+6206,loc,,,,,,
SN2003bh,SDSS J100006.77+281649.9,150.0285,28.280559999999998,G,26771.0,0.089299,,17.8g,,17,0,4,5,5,0,0,NEAT J100006.84+281650.0,host,,,,,,
SN2003bs,SDSS J102944.06+253711.5,157.43408,25.61972,G,14990.0,0.05,:,,0.016,4,0,4,3,1,0,0,A102944+2537,loc,,,,,,
SN2003cg,NGC 3169,153.56271,3.4660800000000003,G,1238.0,0.00413,,10.8B,,422,11,114,35,24,8,0,NGC 3169,host,31.83,0.2,29855.0,Sa,1.2,J101414.8+032759
SN2003dc,SDSS J135421.65+054609.3,208.59023,5.76927,*,,,,18.3g,0.011000000000000001,1,0,9,3,1,4,0,A135421+0546,loc,,,,,,
SN2003ds,KUG 1015+467,154.74163000000001,46.4541,G,8983.0,0.029963,,15.8g,,34,0,64,11,5,11,0,MCG +08-19-17,host,,,,,,
SN2003dt,NGC 6962,311.82943,0.3208,G,4200.0,0.014011000000000001,,13.3g,,180,5,113,33,29,16,0,NGC 6962,host,33.8,0.15,65375.0,SABa,1.7,J204719.1+001915
SN2003dw,UGC 10548,251.46908,59.62203,G,9003.0,0.030031,,14.48,,32,1,39,10,1,7,0,MCG +10-24-51,host,,,,,,
SN2003dy,SDSS J123708.69+621128.5,189.28796,62.19119,G,401836.0,1.34038,,22.68,0.009000000000000001,14,0,29,4,13,0,1,A123709+6211,loc,,,,,,
SN2003eb,HDF:[CCH2004] r-44100,189.31286,62.22614,VisS,,,,23.6V,0.017,1,0,0,1,0,0,3,A123715+6213,loc,,,,,,
SN2003eh,CGCG 039-008,167.09983,3.4979699999999996,G,7634.0,0.025465,,14.9g,,46,0,61,23,12,9,0,MCG +01-29-03,host,,,,,,
SN2003ek,FGC 2126,259.63387,41.668440000000004,G,10804.0,0.036038,,16.5,,24,0,40,11,2,2,0,FGC 2126,host,,,,,,
SN2003ep,NGC 7053,320.28172,23.084789999999998,G,4708.0,0.015704,,14.02,,39,2,41,13,7,7,1,NGC 7053,host,,,,,,
SN2003eq,SDSS J123748.36+621335.2,189.45163,62.226369999999996,G,251502.0,0.8389200000000001,,22.7R,0.005,24,0,14,2,2,0,1,A123748+6213,loc,,,,,,
SN2003fa,ARK 527,266.03583,40.867309999999996,G,12108.0,0.040388,,15.20,,45,1,35,12,5,5,0,ARK 527,host,35.93,0.17,60771.0,Sb,2.7,J174408.6+405202
SN2003fd,UGC 08670,205.42601000000002,40.87447,G,18054.0,0.060222000000000005,,15.2g,,40,0,72,12,5,15,0,UGC 8670,host,,,,,,
SN2003ff,SDSS J142115.36+523213.5,215.31400000000002,52.53711,G,144800.0,0.483,PHOT,22.8g,0.073,1,0,15,1,1,4,0,A142114+5232,loc,,,,,,
SN2003fg,RCS 06140203183,214.07939,52.2482,G,67453.0,0.225,PHOT,22.2R,0.02,1,0,8,2,1,0,0,A141618+5214,loc,,,,,,
SN2003fh,WISEA J142135.91+523138.9,215.39952000000002,52.5275,G,74528.0,0.2486,,19.2g,0.005,30,0,59,41,41,8,0,A142135+5231,loc,,,,,,
SN2003fi,SDSS J141839.84+523644.9,214.66602999999998,52.61249,G,138137.0,0.46077700000000005,,20.8g,0.027000000000000003,22,0,24,5,5,4,0,A141839+5236,loc,,,,,,
SN2003fk,WISEA J141956.02+530547.9,214.98344,53.096630000000005,G,106340.0,0.354711,,21.5g,0.057,8,0,43,6,5,4,0,A141955+5305,loc,,,,,,
SN2003fn,WISEA J141633.41+522030.3,214.13927,52.341840000000005,G,87035.0,0.29031799999999996,,21.1g,0.021,23,0,35,5,4,4,0,A141633+5220,loc,,,,,,
SN2003fo,LSSP J141758.36+532858.1,214.49317000000002,53.48281,G,110923.0,0.37,,,0.013999999999999999,5,0,0,1,0,0,0,A141758+5328,loc,,,,,,
SN2003ge,NGC 6122,245.03968999999998,37.79821,G,10088.0,0.03365,,15.2g,,43,0,74,14,7,12,0,NGC 6122,host,,,,,,
SN2003gi,IC 1561,9.63537,-24.33994,G,3889.0,0.012972,,14.69,,33,3,44,12,3,17,0,IC 1561,host,,,,,,
SN2003gj,NGC 7017,316.83556,-25.48685,GPair,10119.0,0.033753,,14.69,,22,2,3,5,2,2,0,NGC 7017,host,,,,,,
SN2003gs,NGC 0936,36.906079999999996,-1.15628,G,1430.0,0.00477,,11.12,,338,10,106,30,25,12,0,NGC 936,host,32.24,0.24,9359.0,S0-a,-1.2,J022737.4-010921
SN2003hj,CGCG 165-051,231.0851,29.95556,G,22817.0,0.07610900000000001,,16.3g,,29,0,60,8,5,12,0,MCG +05-36-28,host,,,,,,
SN2003hq,VV 667 NED04,248.42094,50.375170000000004,G,11992.0,0.04,?,14.65,,16,0,50,8,1,8,0,MCG +08-30-27,host,,,,,,
SN2003hs,UGC 11149,272.79071,49.86469,G,16256.0,0.054224,,14.2V,,55,1,30,9,4,3,0,UGC 11149,host,36.55,0.17,61514.0,,,J181109.9+495152
SN2003hu,WISEA J191132.91+775338.2,287.88662,77.89397,G,22484.0,0.075,,,0.08900000000000001,15,0,28,7,4,2,0,A191131+7753,loc,,,,,,
SN2003hx,NGC 2076,86.69775,-16.782610000000002,G,2142.0,0.007145,,14.0,,66,2,63,14,9,8,0,NGC 2076,host,33.16,0.4,17804.0,S0-a,-0.8,J054647.4-164657
SN2003ic,MCG -02-02-086,10.460289999999999,-9.30313,G,16690.0,0.055672,,14.7B,,152,2,76,31,26,15,0,MCG -02-02-86,host,36.52,0.17,2501.0,S0,-2.5,J004150.5-091811
SN2003il,LEDA 5068243,248.94792,66.22414,G,,,,,0.002,3,0,0,1,0,0,0,A163547+6613,loc,,,,,,
SN2003it,UGC 00040,1.45171,27.44942,G,7522.0,0.025091,,14.92,,53,0,43,16,13,7,0,UGC 40,host,35.05,0.16,415.0,SBb,3.3,J000548.4+272657
SN2003iu,UGC 01393,28.85282,21.28612,G,12320.0,0.041095,,15.25,,21,1,32,11,5,7,0,UGC 1393,host,,,,,,
SN2003ji,ESSENCE d099 HOST,31.9785,-3.47456,G,62956.0,0.21,,,0.0,11,0,0,1,0,0,0,A020754-0328,loc,,,,,,
SN2003jl,ESSENCE d089 HOST,37.119,-8.14575,G,128611.0,0.429,,,0.0,13,0,0,1,1,0,0,A022828-0808,loc,,,,,,
SN2003jm,WISEA J022850.94-090957.6,37.21228,-9.166089999999999,G,156492.0,0.522,,23.3g,0.005,13,0,27,3,2,4,0,A022850-0909,loc,,,,,,
SN2003jn,ESSENCE d083 HOST,37.33837,-9.03766,G,89938.0,0.3,,,0.001,11,0,0,1,0,0,0,A022921-0902,loc,,,,,,
SN2003jq,WISEA J233051.15-092833.8,352.71315,-9.47604,G,,,,20.1g,0.009000000000000001,1,0,27,3,1,4,0,A233051-0928,loc,,,,,,
SN2003jr,ESSENCE d087 HOST,17.77596,0.22894,G,101929.0,0.34,,,0.0,12,0,0,1,1,0,0,A011106+0013,loc,,,,,,
SN2003js,ESSENCE d093 HOST,37.467290000000006,-8.541139999999999,G,108825.0,0.363,,,0.0,14,0,0,1,1,0,0,A022952-0832,loc,,,,,,
SN2003jt,ESSENCE d097 HOST,37.9775,-8.59678,G,134907.0,0.45,,,0.0,13,0,0,1,0,0,0,A023154-0835,loc,,,,,,
SN2003ju,SDSS J232701.53-092404.6,351.75712000000004,-9.40125,G,59958.0,0.2,,,0.0,12,0,4,3,1,0,0,A232701-0924,loc,,,,,,
SN2003jv,SDSS J232758.20-085711.4,351.99258,-8.95328,G,121416.0,0.405,,,0.0,13,0,4,3,2,0,0,A232758-0857,loc,,,,,,
SN2003jw,SDSS J023106.72-084539.2,37.7785,-8.76014,G,88739.0,0.29600000000000004,,,0.0,13,0,0,2,2,0,0,A023106-0845,loc,,,,,,
SN2003jy,WISEA J021053.98-042551.0,32.724920000000004,-4.4305,G,101630.0,0.33899999999999997,,,0.0,14,0,14,4,2,0,0,A021053-0425,loc,,,,,,
SN2003kf,MCG -02-16-002,91.14546,-12.62486,G,2215.0,0.007388,,12.5B,,68,1,18,12,9,3,0,MCG -02-16-02,host,32.36,0.19,18373.0,Sb,3.0,J060434.9-123729
SN2003kg,IC 1427,330.8965,15.106779999999999,G,7805.0,0.026035000000000003,,14.70,,37,0,40,13,4,7,0,IC 1427,host,,,,,,
SN2003kh,UGC 11491,298.07883,58.97764,G,10013.0,0.0334,,16.0,,18,1,31,7,0,7,0,UGC 11491,host,,,,,,
SN2003kk,GALEXMSC J232536.10-093143.8,351.40053,-9.52908,G,49166.0,0.16399999999999998,,20.38,0.016,12,0,5,3,1,0,0,A232536-0931,loc,,,,,,
SN2003kn,WISEA J020915.57-033542.0,32.31479,-3.5948300000000004,G,73149.0,0.244,,,0.0,13,0,16,4,2,0,0,A020915-0335,loc,,,,,,
