Name,Disc. Date,Band,R.A.,Dec.,Total Epochs,Epochs Pre-SN,Epochs Post-SN,First Epoch,Last Epoch,Next Epoch,File
SDSS-II SN 7195,2005-10-30,NUV,2h28m58.49s,-0d32m00.8s,34,30,4,372,1079,718,SDSS-II_SN_7195-NUV.fits.gz
SDSS-II SN 7365,2005-09-23,FUV,23h29m16.08s,0d34m47.3s,15,9,6,759,1071,3,SDSS-II_SN_7365-FUV.fits.gz
SDSS-II SN 7365,2005-09-23,NUV,23h29m16.08s,0d34m47.3s,23,10,13,759,1493,3,SDSS-II_SN_7365-NUV.fits.gz
SDSS-II SN 7373,2005-10-28,FUV,23h31m13.177s,0d35m17.9s,23,10,13,745,1098,312,SDSS-II_SN_7373-FUV.fits.gz
SDSS-II SN 7373,2005-10-28,NUV,23h31m13.177s,0d35m17.9s,30,12,18,745,1458,312,SDSS-II_SN_7373-NUV.fits.gz
SDSS-II SN 7374,2005-10-23,FUV,23h32m03.06s,0d37m12.98s,122,50,72,740,1104,316,SDSS-II_SN_7374-FUV.fits.gz
SDSS-II SN 7374,2005-10-23,NUV,23h32m03.06s,0d37m12.98s,128,55,73,740,1460,316,SDSS-II_SN_7374-NUV.fits.gz
SDSS-II SN 7413,2005-09-09,FUV,1h00m10.891s,0d28m28.99s,3,1,2,703,792,758,SDSS-II_SN_7413-FUV.fits.gz
SDSS-II SN 7413,2005-09-09,NUV,1h00m10.891s,0d28m28.99s,3,1,2,703,792,758,SDSS-II_SN_7413-NUV.fits.gz
SDSS-II SN 7457,2005-11-02,FUV,23h23m36.756s,-0d22m19.85s,6,3,3,799,1077,1027,SDSS-II_SN_7457-FUV.fits.gz
SDSS-II SN 7457,2005-11-02,NUV,23h23m36.756s,-0d22m19.85s,12,3,9,799,1454,1027,SDSS-II_SN_7457-NUV.fits.gz
SDSS-II SN 7479,2005-10-31,FUV,0h28m54.194s,-0d24m34.13s,5,2,3,757,692,692,SDSS-II_SN_7479-FUV.fits.gz
SDSS-II SN 7479,2005-10-31,NUV,0h28m54.194s,-0d24m34.13s,5,2,3,757,692,692,SDSS-II_SN_7479-NUV.fits.gz
SDSS-II SN 7502,2005-10-12,FUV,1h32m32.38s,-0d22m07.7s,4,2,2,381,1095,358,SDSS-II_SN_7502-FUV.fits.gz
SDSS-II SN 7502,2005-10-12,NUV,1h32m32.38s,-0d22m07.7s,4,2,2,381,1095,358,SDSS-II_SN_7502-NUV.fits.gz
SDSS-II SN 7594,2005-09-21,FUV,22h58m36.24s,0d53m57.383s,5,3,2,405,1114,372,SDSS-II_SN_7594-FUV.fits.gz
SDSS-II SN 7594,2005-09-21,NUV,22h58m36.24s,0d53m57.383s,7,5,2,405,1114,372,SDSS-II_SN_7594-NUV.fits.gz
SDSS-II SN 7600,2005-10-28,FUV,23h10m27.36s,-1d06m27.68s,7,5,2,796,1077,350,SDSS-II_SN_7600-FUV.fits.gz
SDSS-II SN 7600,2005-10-28,NUV,23h10m27.36s,-1d06m27.68s,7,5,2,796,1077,350,SDSS-II_SN_7600-NUV.fits.gz
SDSS-II SN 7644,2005-11-23,FUV,23h35m44.41s,0d52m06.02s,4,2,2,771,666,306,SDSS-II_SN_7644-FUV.fits.gz
SDSS-II SN 7644,2005-11-23,NUV,23h35m44.41s,0d52m06.02s,4,2,2,771,666,306,SDSS-II_SN_7644-NUV.fits.gz
SDSS-II SN 7663,2005-10-26,FUV,0h52m45.802s,0d55m31.58s,5,1,4,752,1076,698,SDSS-II_SN_7663-FUV.fits.gz
SDSS-II SN 7663,2005-10-26,NUV,0h52m45.802s,0d55m31.58s,5,1,4,752,1076,698,SDSS-II_SN_7663-NUV.fits.gz
SDSS-II SN 7699,2005-10-21,FUV,0h24m57.293s,-1d12m56.51s,5,2,3,747,736,715,SDSS-II_SN_7699-FUV.fits.gz
SDSS-II SN 7699,2005-10-21,NUV,0h24m57.293s,-1d12m56.51s,5,2,3,747,736,715,SDSS-II_SN_7699-NUV.fits.gz
SDSS-II SN 7701,2005-10-26,FUV,0h26m04.076s,-1d13m43.48s,5,2,3,752,731,710,SDSS-II_SN_7701-FUV.fits.gz
SDSS-II SN 7701,2005-10-26,NUV,0h26m04.076s,-1d13m43.48s,5,2,3,752,731,710,SDSS-II_SN_7701-NUV.fits.gz
SDSS-II SN 7713,2005-10-26,FUV,0h46m38.784s,-1d15m21.6s,3,1,2,752,711,698,SDSS-II_SN_7713-FUV.fits.gz
SDSS-II SN 7713,2005-10-26,NUV,0h46m38.784s,-1d15m21.6s,3,1,2,752,711,698,SDSS-II_SN_7713-NUV.fits.gz
SDSS-II SN 7717,2005-10-26,FUV,0h57m45.72s,-1d13m56.4s,5,1,4,752,1070,1060,SDSS-II_SN_7717-FUV.fits.gz
SDSS-II SN 7717,2005-10-26,NUV,0h57m45.72s,-1d13m56.4s,5,1,4,752,1070,1060,SDSS-II_SN_7717-NUV.fits.gz
SDSS-II SN 7725,2005-10-23,NUV,22h30m53.28s,-0d42m22.4244s,2,1,1,424,2180,2181,SDSS-II_SN_7725-NUV.fits.gz
SDSS-II SN 773,2005-09-03,FUV,1h38m30.792s,-0d51m46.008s,6,2,4,334,1141,752,SDSS-II_SN_773-FUV.fits.gz
SDSS-II SN 773,2005-09-03,NUV,1h38m30.792s,-0d51m46.008s,6,2,4,334,1141,752,SDSS-II_SN_773-NUV.fits.gz
SDSS-II SN 7736,2005-10-23,FUV,21h51m00.72s,0d07m04.9548s,6,5,1,796,1060,1060,SDSS-II_SN_7736-FUV.fits.gz
SDSS-II SN 7736,2005-10-23,NUV,21h51m00.72s,0d07m04.9548s,7,6,1,796,1060,1060,SDSS-II_SN_7736-NUV.fits.gz
SDSS-II SN 7780,2005-10-27,NUV,20h40m52.08s,-0d05m07.6452s,14,4,10,472,1711,280,SDSS-II_SN_7780-NUV.fits.gz
SDSS-II SN 779,2005-09-15,FUV,1h46m41.7s,-1d01m14.1s,3,2,1,346,1130,1131,SDSS-II_SN_779-FUV.fits.gz
SDSS-II SN 779,2005-09-15,NUV,1h46m41.7s,-1d01m14.1s,3,2,1,346,1130,1131,SDSS-II_SN_779-NUV.fits.gz
SDSS-II SN 7794,2005-10-26,NUV,0h22m02.136s,0d04m29.65s,31,30,1,782,1454,1454,SDSS-II_SN_7794-NUV.fits.gz
SDSS-II SN 7802,2005-10-27,FUV,23h02m18.269s,0d43m45.03s,3,2,1,441,1078,1078,SDSS-II_SN_7802-FUV.fits.gz
SDSS-II SN 7802,2005-10-27,NUV,23h02m18.269s,0d43m45.03s,4,3,1,441,1078,1078,SDSS-II_SN_7802-NUV.fits.gz
SDSS-II SN 7803,2005-10-20,FUV,23h04m20.748s,0d41m25.76s,3,2,1,434,1085,1085,SDSS-II_SN_7803-FUV.fits.gz
SDSS-II SN 7803,2005-10-20,NUV,23h04m20.748s,0d41m25.76s,4,3,1,434,1085,1085,SDSS-II_SN_7803-NUV.fits.gz
SDSS-II SN 7822,2005-10-20,FUV,23h14m59.52s,-0d00m25.956s,3,2,1,787,1085,1086,SDSS-II_SN_7822-FUV.fits.gz
SDSS-II SN 7822,2005-10-20,NUV,23h14m59.52s,-0d00m25.956s,5,2,3,787,1436,1086,SDSS-II_SN_7822-NUV.fits.gz
SDSS-II SN 7824,2005-10-27,FUV,23h15m15.134s,-0d04m50.85s,3,2,1,794,1078,1079,SDSS-II_SN_7824-FUV.fits.gz
SDSS-II SN 7824,2005-10-27,NUV,23h15m15.134s,-0d04m50.85s,5,2,3,794,1429,1079,SDSS-II_SN_7824-NUV.fits.gz
SDSS-II SN 7835,2005-10-20,FUV,0h05m49.9776s,-0d04m49.9908s,7,1,6,730,748,712,SDSS-II_SN_7835-FUV.fits.gz
SDSS-II SN 7835,2005-10-20,NUV,0h05m49.9776s,-0d04m49.9908s,7,1,6,730,748,712,SDSS-II_SN_7835-NUV.fits.gz
SDSS-II SN 7851,2005-10-20,FUV,0h08m39.785s,0d42m04.464s,15,1,14,730,1080,330,SDSS-II_SN_7851-FUV.fits.gz
SDSS-II SN 7851,2005-10-20,NUV,0h08m39.785s,0d42m04.464s,15,1,14,730,1080,330,SDSS-II_SN_7851-NUV.fits.gz
SDSS-II SN 7882,2005-10-21,NUV,1h08m13.023s,0d10m23.9s,5,1,4,745,1803,1802,SDSS-II_SN_7882-NUV.fits.gz
SDSS-II SN 7884,2005-10-12,FUV,1h27m04.184s,0d07m24.49s,3,2,1,381,722,723,SDSS-II_SN_7884-FUV.fits.gz
SDSS-II SN 7884,2005-10-12,NUV,1h27m04.184s,0d07m24.49s,3,2,1,381,722,723,SDSS-II_SN_7884-NUV.fits.gz
SDSS-II SN 7954,2005-11-03,FUV,22h10m42.481s,0d20m51.99s,12,4,8,453,1055,325,SDSS-II_SN_7954-FUV.fits.gz
SDSS-II SN 7954,2005-11-03,NUV,22h10m42.481s,0d20m51.99s,45,5,40,453,1753,325,SDSS-II_SN_7954-NUV.fits.gz
SDSS-II SN 7986,2005-10-20,FUV,22h10m29.04s,-0d26m15.216s,10,4,6,439,1070,1036,SDSS-II_SN_7986-FUV.fits.gz
SDSS-II SN 7986,2005-10-20,NUV,22h10m29.04s,-0d26m15.216s,42,5,37,439,1765,1036,SDSS-II_SN_7986-NUV.fits.gz
SDSS-II SN 8004,2005-10-27,FUV,23h10m06.84s,-0d33m28.72s,4,3,1,793,1079,1079,SDSS-II_SN_8004-FUV.fits.gz
SDSS-II SN 8004,2005-10-27,NUV,23h10m06.84s,-0d33m28.72s,4,3,1,793,1079,1079,SDSS-II_SN_8004-NUV.fits.gz
SDSS-II SN 8062,2005-10-21,FUV,23h11m54.479s,0d04m37.45s,6,5,1,787,1085,1085,SDSS-II_SN_8062-FUV.fits.gz
SDSS-II SN 8062,2005-10-21,NUV,23h11m54.479s,0d04m37.45s,6,5,1,787,1085,1085,SDSS-II_SN_8062-NUV.fits.gz
SDSS-II SN 8092,2005-10-14,FUV,3h20m36.286s,0d05m38.26s,5,1,4,689,1157,1157,SDSS-II_SN_8092-FUV.fits.gz
SDSS-II SN 8092,2005-10-14,NUV,3h20m36.286s,0d05m38.26s,5,1,4,689,1157,1157,SDSS-II_SN_8092-NUV.fits.gz
SDSS-II SN 8114,2005-10-20,FUV,23h28m51.992s,0d13m42.29s,136,104,32,786,1044,0,SDSS-II_SN_8114-FUV.fits.gz
SDSS-II SN 8114,2005-10-20,NUV,23h28m51.992s,0d13m42.29s,162,119,43,786,1466,0,SDSS-II_SN_8114-NUV.fits.gz
SDSS-II SN 8138,2005-10-30,FUV,0h45m51.98s,0d22m41s,4,1,3,756,734,706,SDSS-II_SN_8138-FUV.fits.gz
SDSS-II SN 8138,2005-10-30,NUV,0h45m51.98s,0d22m41s,4,1,3,756,734,706,SDSS-II_SN_8138-NUV.fits.gz
SDSS-II SN 8160,2005-10-20,FUV,2h15m03.67s,-1d06m01.8s,3,2,1,735,1089,1090,SDSS-II_SN_8160-FUV.fits.gz
SDSS-II SN 8160,2005-10-20,NUV,2h15m03.67s,-1d06m01.8s,3,2,1,735,1089,1090,SDSS-II_SN_8160-NUV.fits.gz
SDSS-II SN 8165,2005-10-26,FUV,3h20m54.07s,-1d06m33.8s,5,1,4,701,1145,725,SDSS-II_SN_8165-FUV.fits.gz
SDSS-II SN 8165,2005-10-26,NUV,3h20m54.07s,-1d06m33.8s,5,1,4,701,1145,725,SDSS-II_SN_8165-NUV.fits.gz
SDSS-II SN 8216,2005-10-30,FUV,22h05m04.677s,-0d03m07.91s,8,2,6,449,1059,287,SDSS-II_SN_8216-FUV.fits.gz
SDSS-II SN 8216,2005-10-30,NUV,22h05m04.677s,-0d03m07.91s,10,3,7,449,1428,287,SDSS-II_SN_8216-NUV.fits.gz
SDSS-II SN 8254,2005-11-03,FUV,23h24m39.36s,0d49m11.9s,8,5,3,800,1076,1026,SDSS-II_SN_8254-FUV.fits.gz
SDSS-II SN 8254,2005-11-03,NUV,23h24m39.36s,0d49m11.9s,15,5,10,800,1452,1026,SDSS-II_SN_8254-NUV.fits.gz
SDSS-II SN 8280,2005-10-27,FUV,0h34m17.558s,0d47m44.02s,9,1,8,757,703,368,SDSS-II_SN_8280-FUV.fits.gz
SDSS-II SN 8280,2005-10-27,NUV,0h34m17.558s,0d47m44.02s,9,1,8,757,703,368,SDSS-II_SN_8280-NUV.fits.gz
SDSS-II SN 8290,2005-11-09,FUV,3h41m56.424s,1d10m04.08s,2,1,1,709,1122,1122,SDSS-II_SN_8290-FUV.fits.gz
SDSS-II SN 8290,2005-11-09,NUV,3h41m56.424s,1d10m04.08s,2,1,1,709,1122,1122,SDSS-II_SN_8290-NUV.fits.gz
SDSS-II SN 8307,2005-10-23,FUV,2h26m25.087s,0d47m26.32s,32,2,30,699,1096,2,SDSS-II_SN_8307-FUV.fits.gz
SDSS-II SN 8307,2005-10-23,NUV,2h26m25.087s,0d47m26.32s,32,2,30,699,1096,2,SDSS-II_SN_8307-NUV.fits.gz
SDSS-II SN 8327,2005-10-23,FUV,3h28m58.176s,0d40m35.8s,3,1,2,698,1136,796,SDSS-II_SN_8327-FUV.fits.gz
SDSS-II SN 8327,2005-10-23,NUV,3h28m58.176s,0d40m35.8s,4,1,3,698,1496,796,SDSS-II_SN_8327-NUV.fits.gz
SDSS-II SN 8421,2005-11-01,FUV,0h58m04.32s,-0d56m02.9s,9,2,7,758,1092,700,SDSS-II_SN_8421-FUV.fits.gz
SDSS-II SN 8421,2005-11-01,NUV,0h58m04.32s,-0d56m02.9s,9,2,7,758,1092,700,SDSS-II_SN_8421-NUV.fits.gz
SDSS-II SN 8457,2005-09-28,FUV,3h19m16.656s,-0d50m18.726s,5,1,4,673,1173,753,SDSS-II_SN_8457-FUV.fits.gz
SDSS-II SN 8457,2005-09-28,NUV,3h19m16.656s,-0d50m18.726s,5,1,4,673,1173,753,SDSS-II_SN_8457-NUV.fits.gz
SDSS-II SN 8576,2005-10-20,FUV,0h55m27.792s,-0d09m41.2092s,4,1,3,746,751,704,SDSS-II_SN_8576-FUV.fits.gz
SDSS-II SN 8576,2005-10-20,NUV,0h55m27.792s,-0d09m41.2092s,4,1,3,746,751,704,SDSS-II_SN_8576-NUV.fits.gz
SDSS-II SN 8577,2005-10-27,FUV,0h57m11.256s,-0d07m44.922s,4,1,3,751,732,710,SDSS-II_SN_8577-FUV.fits.gz
SDSS-II SN 8577,2005-10-27,NUV,0h57m11.256s,-0d07m44.922s,4,1,3,751,732,710,SDSS-II_SN_8577-NUV.fits.gz
SDSS-II SN 8600,2005-10-26,FUV,2h57m04.987s,-0d05m32.72s,8,1,7,340,1148,9,SDSS-II_SN_8600-FUV.fits.gz
SDSS-II SN 8600,2005-10-26,NUV,2h57m04.987s,-0d05m32.72s,8,1,7,340,1148,9,SDSS-II_SN_8600-NUV.fits.gz
SDSS-II SN 8605,2005-10-14,FUV,3h24m09.24s,-0d00m10.782s,3,1,2,689,1157,1157,SDSS-II_SN_8605-FUV.fits.gz
SDSS-II SN 8605,2005-10-14,NUV,3h24m09.24s,-0d00m10.782s,3,1,2,689,1157,1157,SDSS-II_SN_8605-NUV.fits.gz
SDSS-II SN 8607,2005-10-31,FUV,21h34m20.872s,0d09m07.05s,151,3,148,802,1050,265,SDSS-II_SN_8607-FUV.fits.gz
SDSS-II SN 8607,2005-10-31,NUV,21h34m20.872s,0d09m07.05s,364,146,218,802,2124,265,SDSS-II_SN_8607-NUV.fits.gz
SDSS-II SN 8651,2005-10-30,FUV,1h54m59.76s,-0d31m22.2312s,5,2,3,391,1086,1086,SDSS-II_SN_8651-FUV.fits.gz
SDSS-II SN 8662,2005-10-20,FUV,2h29m46.44s,-0d28m58.2s,27,24,3,362,1096,728,SDSS-II_SN_8662-FUV.fits.gz
SDSS-II SN 8662,2005-10-20,NUV,2h29m46.44s,-0d28m58.2s,33,30,3,362,1096,728,SDSS-II_SN_8662-NUV.fits.gz
SDSS-II SN 8700,2005-10-26,NUV,2h20m26.326s,0d13m37.88s,2,1,1,702,1094,1094,SDSS-II_SN_8700-NUV.fits.gz
SDSS-II SN 8730,2005-10-26,FUV,2h09m05.88s,-0d40m49.1052s,4,2,2,386,1092,1092,SDSS-II_SN_8730-FUV.fits.gz
SDSS-II SN 8730,2005-10-26,NUV,2h09m05.88s,-0d40m49.1052s,4,2,2,386,1092,1092,SDSS-II_SN_8730-NUV.fits.gz
SDSS-II SN 8888,2005-11-03,FUV,0h20m39.773s,0d19m13.94s,34,30,4,790,714,316,SDSS-II_SN_8888-FUV.fits.gz
SDSS-II SN 8888,2005-11-03,NUV,0h20m39.773s,0d19m13.94s,35,30,5,790,1446,316,SDSS-II_SN_8888-NUV.fits.gz
SDSS-II SN 8912,2005-11-03,NUV,20h58m21.84s,-0d09m38.754s,10,6,4,801,1352,1034,SDSS-II_SN_8912-NUV.fits.gz
SDSS-II SN 893,2005-09-03,FUV,0h21m58.61s,-0d07m54s,35,28,7,729,1122,377,SDSS-II_SN_893-FUV.fits.gz
SDSS-II SN 893,2005-09-03,NUV,0h21m58.61s,-0d07m54s,36,28,8,729,1507,377,SDSS-II_SN_893-NUV.fits.gz
SDSS-II SN 9020,2005-10-25,FUV,23h08m27.6s,-0d55m11.6s,6,3,3,793,1080,353,SDSS-II_SN_9020-FUV.fits.gz
SDSS-II SN 9020,2005-10-25,NUV,23h08m27.6s,-0d55m11.6s,6,3,3,793,1080,353,SDSS-II_SN_9020-NUV.fits.gz
SDSS-II SN 904,2005-09-03,FUV,1h24m22.896s,-0d07m29.5788s,3,2,1,342,761,762,SDSS-II_SN_904-FUV.fits.gz
SDSS-II SN 904,2005-09-03,NUV,1h24m22.896s,-0d07m29.5788s,3,2,1,342,761,762,SDSS-II_SN_904-NUV.fits.gz
SDSS-II SN 9052,2005-10-30,FUV,1h24m09.884s,-0d28m58.84s,5,2,3,399,1061,705,SDSS-II_SN_9052-FUV.fits.gz
SDSS-II SN 9052,2005-10-30,NUV,1h24m09.884s,-0d28m58.84s,5,2,3,399,1061,705,SDSS-II_SN_9052-NUV.fits.gz
SDSS-II SN 9109,2005-10-31,FUV,1h45m33.38s,0d51m02.66s,5,2,3,392,1084,706,SDSS-II_SN_9109-FUV.fits.gz
SDSS-II SN 9109,2005-10-31,NUV,1h45m33.38s,0d51m02.66s,5,2,3,392,1084,706,SDSS-II_SN_9109-NUV.fits.gz
SDSS-II SN 9132,2005-10-31,FUV,1h05m01.259s,0d32m24.43s,9,1,8,755,727,691,SDSS-II_SN_9132-FUV.fits.gz
SDSS-II SN 9132,2005-10-31,NUV,1h05m01.259s,0d32m24.43s,9,1,8,755,727,691,SDSS-II_SN_9132-NUV.fits.gz
SDSS-II SN 9133,2005-11-02,FUV,1h06m34.191s,0d27m39.12s,4,1,3,757,725,704,SDSS-II_SN_9133-FUV.fits.gz
SDSS-II SN 9133,2005-11-02,NUV,1h06m34.191s,0d27m39.12s,4,1,3,757,725,704,SDSS-II_SN_9133-NUV.fits.gz
SDSS-II SN 9194,2005-10-21,FUV,0h07m32.9568s,-0d47m49.074s,6,1,5,731,1073,712,SDSS-II_SN_9194-FUV.fits.gz
SDSS-II SN 9194,2005-10-21,NUV,0h07m32.9568s,-0d47m49.074s,6,1,5,731,1073,712,SDSS-II_SN_9194-NUV.fits.gz
SDSS-II SN 9239,2005-10-27,FUV,0h24m56.071s,-1d03m07.2s,6,2,4,753,732,709,SDSS-II_SN_9239-FUV.fits.gz
SDSS-II SN 9239,2005-10-27,NUV,0h24m56.071s,-1d03m07.2s,6,2,4,753,732,709,SDSS-II_SN_9239-NUV.fits.gz
SDSS-II SN 9268,2005-10-30,NUV,20h46m44.88s,-0d10m27.264s,18,7,11,804,1708,281,SDSS-II_SN_9268-NUV.fits.gz
SDSS-II SN 9326,2005-10-30,FUV,22h57m15.911s,0d37m42.36s,12,3,9,444,1075,1026,SDSS-II_SN_9326-FUV.fits.gz
SDSS-II SN 9326,2005-10-30,NUV,22h57m15.911s,0d37m42.36s,19,5,14,444,1437,1026,SDSS-II_SN_9326-NUV.fits.gz
SDSS-II SN 9353,2005-11-01,FUV,23h31m08.16s,0d41m57.894s,20,10,10,798,1094,308,SDSS-II_SN_9353-FUV.fits.gz
SDSS-II SN 9353,2005-11-01,NUV,23h31m08.16s,0d41m57.894s,27,12,15,798,1454,308,SDSS-II_SN_9353-NUV.fits.gz
SDSS-II SN 9424,2005-10-31,FUV,22h17m21.6s,0d05m50.88s,9,2,7,777,1058,329,SDSS-II_SN_9424-FUV.fits.gz
SDSS-II SN 9424,2005-10-31,NUV,22h17m21.6s,0d05m50.88s,44,2,42,777,2118,329,SDSS-II_SN_9424-NUV.fits.gz
SDSS-II SN 9458,2005-10-25,NUV,2h43m13.968s,-0d09m42.7536s,2,1,1,728,2219,2220,SDSS-II_SN_9458-NUV.fits.gz
SDSS-II SN 9551,2005-10-26,FUV,1h32m55.968s,0d05m01.781s,4,2,2,387,1086,710,SDSS-II_SN_9551-FUV.fits.gz
SDSS-II SN 9551,2005-10-26,NUV,1h32m55.968s,0d05m01.781s,4,2,2,387,1086,710,SDSS-II_SN_9551-NUV.fits.gz
SDSS-II SN 9557,2005-10-31,FUV,2h00m11.952s,0d01m31.47s,4,2,2,391,1086,1086,SDSS-II_SN_9557-FUV.fits.gz
SDSS-II SN 9557,2005-10-31,NUV,2h00m11.952s,0d01m31.47s,7,2,5,391,1452,1086,SDSS-II_SN_9557-NUV.fits.gz
SDSS-II SN 9558,2005-10-30,FUV,1h03m56.388s,0d22m52.82s,6,1,5,754,728,707,SDSS-II_SN_9558-FUV.fits.gz
SDSS-II SN 9558,2005-10-30,NUV,1h03m56.388s,0d22m52.82s,6,1,5,754,728,707,SDSS-II_SN_9558-NUV.fits.gz
SDSS-II SN 9594,2005-11-07,FUV,1h10m51.432s,0d07m18.12s,3,1,2,762,714,700,SDSS-II_SN_9594-FUV.fits.gz
SDSS-II SN 9594,2005-11-07,NUV,1h10m51.432s,0d07m18.12s,12,1,11,762,1828,700,SDSS-II_SN_9594-NUV.fits.gz
SDSS-II SN 9595,2005-10-26,FUV,1h12m57.216s,0d08m21.142s,5,1,4,750,1062,707,SDSS-II_SN_9595-FUV.fits.gz
SDSS-II SN 9595,2005-10-26,NUV,1h12m57.216s,0d08m21.142s,14,1,13,750,2158,707,SDSS-II_SN_9595-NUV.fits.gz
SDSS-II SN 9704,2005-10-25,FUV,23h37m18.96s,-0d33m51.1s,6,2,4,742,1037,333,SDSS-II_SN_9704-FUV.fits.gz
SDSS-II SN 9704,2005-10-25,NUV,23h37m18.96s,-0d33m51.1s,6,2,4,742,1037,333,SDSS-II_SN_9704-NUV.fits.gz
SDSS-II SN 9817,2005-11-11,FUV,0h20m09.122s,0d35m53.65s,8,4,4,781,706,308,SDSS-II_SN_9817-FUV.fits.gz
SDSS-II SN 9817,2005-11-11,NUV,0h20m09.122s,0d35m53.65s,8,4,4,781,706,308,SDSS-II_SN_9817-NUV.fits.gz
SDSS-II SN 986,2005-09-03,FUV,23h31m14.88s,1d08m30.408s,5,3,2,739,1106,390,SDSS-II_SN_986-FUV.fits.gz
SDSS-II SN 986,2005-09-03,NUV,23h31m14.88s,1d08m30.408s,5,3,2,739,1106,390,SDSS-II_SN_986-NUV.fits.gz
SDSS-II SN 9895,2005-11-02,FUV,2h21m03.83s,0d30m15.71s,2,1,1,709,1087,1087,SDSS-II_SN_9895-FUV.fits.gz
SDSS-II SN 9895,2005-11-02,NUV,2h21m03.83s,0d30m15.71s,2,1,1,709,1087,1087,SDSS-II_SN_9895-NUV.fits.gz
SDSS-II SN 9954,2005-11-05,FUV,0h26m20.19s,-0d25m31.6s,4,2,2,762,724,724,SDSS-II_SN_9954-FUV.fits.gz
SDSS-II SN 9954,2005-11-05,NUV,0h26m20.19s,-0d25m31.6s,4,2,2,762,724,724,SDSS-II_SN_9954-NUV.fits.gz
SN Primo,2010-10-10,NUV,3h32m38.01s,-27d46m39.08s,222,125,97,2526,59,41,SN_Primo-NUV.fits.gz
SN150G,2004-04-03,FUV,12h37m09.5s,62d22m15.5s,81,22,59,19,1508,22,SN150G-FUV.fits.gz
SN150G,2004-04-03,NUV,12h37m09.5s,62d22m15.5s,130,55,75,65,2531,22,SN150G-NUV.fits.gz
SN2003im,2003-09-30,FUV,0h44m59.28s,-8d53m11.5s,2,1,1,9,21,21,SN2003im-FUV.fits.gz
SN2003im,2003-09-30,NUV,0h44m59.28s,-8d53m11.5s,2,1,1,9,21,21,SN2003im-NUV.fits.gz
SN2003jj,2003-10-22,NUV,1h07m58.52s,0d03m01.9s,4,1,3,15,2575,2532,SN2003jj-NUV.fits.gz
SN2003jk,2003-10-22,NUV,1h08m06.17s,0d02m20.6s,5,1,4,15,2575,2532,SN2003jk-NUV.fits.gz
SN2003jo,2003-10-22,NUV,23h25m24.03s,-9d26m00.6s,7,1,6,58,2530,1090,SN2003jo-NUV.fits.gz
SN2003jr,2003-10-24,FUV,1h11m06.23s,0d13m44.2s,3,1,2,17,1459,1445,SN2003jr-FUV.fits.gz
SN2003jr,2003-10-24,NUV,1h11m06.23s,0d13m44.2s,8,1,7,17,2572,1445,SN2003jr-NUV.fits.gz
SN2003ju,2003-10-24,FUV,23h27m01.71s,-9d24m04.5s,8,1,7,60,1780,316,SN2003ju-FUV.fits.gz
SN2003ju,2003-10-24,NUV,23h27m01.71s,-9d24m04.5s,12,1,11,60,2528,316,SN2003ju-NUV.fits.gz
SN2003kk,2003-11-15,FUV,23h25m36.06s,-9d31m44.7s,4,1,3,82,1758,1066,SN2003kk-FUV.fits.gz
SN2003kk,2003-11-15,NUV,23h25m36.06s,-9d31m44.7s,8,1,7,82,2506,1066,SN2003kk-NUV.fits.gz
SN2003kl,2003-11-17,NUV,1h09m48.8s,1d00m05.6s,8,1,7,41,2507,314,SN2003kl-NUV.fits.gz
SN2003ku,2003-11-23,FUV,1h08m36.25s,-0d33m20.8s,3,1,2,47,1448,1414,SN2003ku-FUV.fits.gz
SN2003ku,2003-11-23,NUV,1h08m36.25s,-0d33m20.8s,7,1,6,47,2543,1414,SN2003ku-NUV.fits.gz
SN2003kv,2003-11-27,FUV,2h09m42.52s,-3d46m48.6s,3,1,2,5,1435,1088,SN2003kv-FUV.fits.gz
SN2003kv,2003-11-27,NUV,2h09m42.52s,-3d46m48.6s,11,1,10,5,2567,1088,SN2003kv-NUV.fits.gz
SN2003lc,2003-12-26,FUV,1h23m25.82s,30d47m14.9s,5,1,4,118,1758,1051,SN2003lc-FUV.fits.gz
SN2003lc,2003-12-26,NUV,1h23m25.82s,30d47m14.9s,5,1,4,118,1758,1051,SN2003lc-NUV.fits.gz
SN2003le,2003-12-13,FUV,1h08m08.73s,0d27m09.7s,3,1,2,67,1753,1415,SN2003le-FUV.fits.gz
SN2003le,2003-12-13,NUV,1h08m08.73s,0d27m09.7s,7,1,6,67,2481,1415,SN2003le-NUV.fits.gz
SN2003lf,2003-12-13,FUV,1h08m49.81s,-0d44m13.5s,3,1,2,67,1428,1394,SN2003lf-FUV.fits.gz
SN2003lf,2003-12-13,NUV,1h08m49.81s,-0d44m13.5s,7,1,6,67,2523,1394,SN2003lf-NUV.fits.gz
SN2003lj,2003-12-15,FUV,1h12m10.03s,0d19m51.3s,3,1,2,69,1407,1393,SN2003lj-FUV.fits.gz
SN2003lj,2003-12-15,NUV,1h12m10.03s,0d19m51.3s,8,1,7,69,2839,1393,SN2003lj-NUV.fits.gz
SN2003ll,2003-12-15,FUV,2h35m41.19s,-8d06m29.6s,3,1,2,20,691,311,SN2003ll-FUV.fits.gz
SN2003ll,2003-12-15,NUV,2h35m41.19s,-8d06m29.6s,8,1,7,20,2552,311,SN2003ll-NUV.fits.gz
SN2004at,2004-03-12,FUV,10h58m45.18s,59d29m12s,12,1,11,46,1433,354,SN2004at-FUV.fits.gz
