Name,Disc. Date,Max Date,mmax,Host Name,R.A.,Dec.,z,Type,Phot.,Spec.,References
PTF10pvh,2010-07-13,2010-08-01,18.97,,16:24:45.42,+54:29:25.6,0.105,Ia,39.0,1.0,"2014MNRAS.444.3258M,2012PASP..124..668Y,2014arXiv1408.1430M,2016A&A...594A..13P,2011ApJ...737..103S"
SN2010gh,2010-07-13,2010-07-12,17.9,IC 4523,15:05:13.46,-43:30:59.6,0.0157,II,1.0,,"2010CBET.2372....1P,2012A&A...538A.120L,2016A&A...594A..13P,2008yCat....1.2024B,2011ApJ...737..103S"
SN2010gp,2010-07-14,2010-07-13,16.1,NGC 6240,16:52:57.39,+02:23:16.4,0.0245,Ia,75.0,,"2014Ap&SS.354...89B,2010CBET.2388....1M,2012A&A...538A.120L,2016A&A...594A..13P,2008yCat....1.2024B"
PTF10qhp,2010-07-17,2010-08-03,17.36,,16:21:04.27,+21:20:27.5,0.032,Ia,11.0,1.0,"2014MNRAS.444.3258M,2012PASP..124..668Y,2014arXiv1408.1430M,2016A&A...594A..13P,2011ApJ...737..103S"
SN2010gk,2010-07-17,2010-07-16,15.5,NGC 5433,14:02:35.94,+32:30:30.7,0.0145,Ic,1.0,1.0,"2010CBET.2382....1N,2019MNRAS.482.1545S,2012A&A...538A.120L,2016A&A...594A..13P,2008yCat....1.2024B"
SN2010gi,2010-07-18,2010-07-17,15.6,IC 4660,17:21:46.03,+75:50:44.4,0.0041,II,1.0,,"2010CBET.2376....2Y,2012A&A...538A.120L,2016A&A...594A..13P,2008yCat....1.2024B,2011ApJ...737..103S"
SN2010gl,2010-07-18,2010-07-17,15.1,NGC 6189,16:31:38.62,+59:37:26.2,0.0188,Ia,1.0,,"2012A&A...538A.120L,2010CBET.2382....1N,2008yCat....1.2024B,2016A&A...594A..13P,2012PASP..124..668Y"
SN2010gm,2010-07-19,2010-07-18,17.9,MCG +07-36-25,17:33:20.85,+44:06:16.1,,Ia,1.0,,"2010CBET.2383....1B,2012A&A...538A.120L,2008yCat....1.2024B,2011ApJ...737..103S"
PTF10pvi,2010-07-20,2010-08-05,18.47,,22:02:02.42,+14:32:10.32,0.08023,Ia,38.0,1.0,"2014MNRAS.444.3258M,2012PASP..124..668Y,2014arXiv1408.1430M,2014MNRAS.438.1391P,2016A&A...594A..13P"
SN2010gq,2010-07-21,2010-06-18,16.5,MCG +00-01-58,00:17:25.70,-00:58:37.7,0.0181,II,1.0,,"2010CBET.2389....1N,2012A&A...538A.120L,2016A&A...594A..13P,2008yCat....1.2024B,2011ApJ...737..103S"
SN2010hp,2010-07-21,2010-07-20,16.9,MCG -02-01-52,00:18:50.01,-10:21:40.6,0.0273,II,1.0,,"2010CBET.2446....1M,2012A&A...538A.120L,2016A&A...594A..13P,2008yCat....1.2024B,2011ApJ...737..103S"
PTF10qfo,2010-07-23,2010-08-26,19.36,,15:03:23.88,+68:27:28.08,0.078,Ia,4.0,2.0,"2014MNRAS.444.3258M,2012PASP..124..668Y,2014arXiv1408.1430M,2016A&A...594A..13P,2011ApJ...737..103S"
PTF10qkf,2010-07-24,2010-08-08,18.84,,23:14:23.04,+10:45:17.28,0.0804,Ia,31.0,1.0,"2014MNRAS.444.3258M,2012PASP..124..668Y,2014arXiv1408.1430M,2014MNRAS.438.1391P,2016A&A...594A..13P"
PSc061191,2010-07-29,2010-08-08,21.24,,02:25:06.486,-05:00:03.06,0.26966,Ia,33.0,,"2017arXiv171000846J,2016A&A...594A..13P,2011ApJ...737..103S"
PSc070110,2010-07-29,2010-08-09,21.9,,02:21:07.819,-05:06:01.49,0.27905,Ia,21.0,,"2017arXiv171000846J,2016A&A...594A..13P,2011ApJ...737..103S"
PSc061192,2010-07-29,2010-08-05,21.63,,02:20:30.796,-04:59:51.58,0.23379,Ia,20.0,,"2017arXiv171000846J,2016A&A...594A..13P,2011ApJ...737..103S"
PSc070111,2010-07-29,2010-08-18,22.02,,02:25:34.355,-05:13:07.13,0.35264,Ia,20.0,,"2017arXiv171000846J,2016A&A...594A..13P,2011ApJ...737..103S"
PSc061139,2010-07-29,2010-08-05,21.92,,16:20:07.404,+54:17:14.47,0.32804,Ia,19.0,,"2017arXiv171000846J,2016A&A...594A..13P,2011ApJ...737..103S"
PSc061197,2010-07-29,2010-08-05,21.57,,02:21:54.589,-04:11:18.99,0.32885,Ia,19.0,,"2017arXiv171000846J,2016A&A...594A..13P,2011ApJ...737..103S"
PSc070530,2010-07-29,2010-07-29,21.89,,02:25:09.816,-05:02:36.26,0.31939,Ia,12.0,,"2017arXiv171000846J,2016A&A...594A..13P,2011ApJ...737..103S"
SN2010gr,2010-07-29,2010-07-28,17.8,UGC 2035,02:33:58.96,+44:20:50.2,0.0169,Ic,1.0,1.0,"2010CBET.2396....1K,2019MNRAS.482.1545S,2012A&A...538A.120L,2016A&A...594A..13P,2008yCat....1.2024B"
PSc070200,2010-07-30,2010-07-30,22.25,,02:26:38.462,-03:36:57.83,0.43624,Ia,14.0,,"2017arXiv171000846J,2016A&A...594A..13P,2011ApJ...737..103S"
PSc061190,2010-07-30,2010-08-06,22.42,,02:22:43.622,-04:57:11.44,0.21019,Ia,13.0,,"2017arXiv171000846J,2016A&A...594A..13P,2011ApJ...737..103S"
PSc070194,2010-07-30,2010-08-17,22.17,,16:03:34.996,+55:22:48.35,0.47596,Ia,11.0,,"2017arXiv171000846J,2016A&A...594A..13P,2011ApJ...737..103S"
PSc070003,2010-07-31,2010-08-08,20.29,,22:12:09.952,+00:43:09.41,0.13641,Ia,63.0,,"2017arXiv171000846J,2016A&A...594A..13P,2011ApJ...737..103S"
PTF10rlq,2010-08-01,2010-08-11,19.97,,22:53:58.32,+18:25:39.36,0.1,Ia,27.0,1.0,"2014MNRAS.444.3258M,2012PASP..124..668Y,2014arXiv1408.1430M,2016A&A...594A..13P,2011ApJ...737..103S"
PTF10qoj,2010-08-01,2010-08-14,19.36,,17:08:20.99,+18:50:52.08,0.11,Ia,26.0,1.0,"2014MNRAS.444.3258M,2012PASP..124..668Y,2014arXiv1408.1430M,2016A&A...594A..13P,2011ApJ...737..103S"
SN2010gs,2010-08-01,2010-07-31,16.6,MCG -01-53-07,20:45:39.51,-05:35:11.8,0.0271,II,18.0,,"2014Ap&SS.354...89B,2010CBET.2397....1N,2012A&A...538A.120L,2016A&A...594A..13P,2008yCat....1.2024B"
PTF10qjl,2010-08-01,2010-08-12,17.83,,16:39:59.28,+12:06:26.64,0.05775,Ia,14.0,3.0,"2014MNRAS.444.3258M,2012PASP..124..668Y,2014arXiv1408.1430M,2014MNRAS.438.1391P,2013ApJ...770..107C"
PS1-1000790,2010-08-01,2010-07-31,18.2,,21:33:28.573,+10:20:39.54,0.5,Ia,1.0,,"2010ATel.2838....1V,2016A&A...594A..13P,2011ApJ...737..103S"
PTF10qna,2010-08-02,2010-08-11,18.57,,00:47:50.832,-25:57:56.52,0.0945,Ia,93.0,1.0,"2014MNRAS.444.3258M,2012PASP..124..668Y,2014arXiv1408.1430M,2016A&A...594A..13P,2011ApJ...737..103S"
PTF10qjq,2010-08-02,2010-08-06,16.9,,17:07:12.48,+35:30:35.6,0.0287,Ia,42.0,5.0,"2014MNRAS.444.3258M,2012PASP..124..668Y,2014arXiv1408.1430M,2014MNRAS.438.1391P,2013ApJ...770..107C"
PTF10rbc,2010-08-02,2010-08-23,19.04,,23:08:55.37,+03:59:59.64,0.09,Ia,38.0,1.0,"2014MNRAS.444.3258M,2012PASP..124..668Y,2014arXiv1408.1430M,2016A&A...594A..13P,2011ApJ...737..103S"
PTF10qkv,2010-08-02,2010-08-09,18.68,,17:11:52.75,+27:22:19.56,0.0611,Ia,28.0,1.0,"2014MNRAS.444.3258M,2012PASP..124..668Y,2014arXiv1408.1430M,2014MNRAS.438.1391P,2016A&A...594A..13P"
PTF10qsc,2010-08-02,2010-08-14,18.69,,21:23:21.21,-05:03:44.388,0.0879,Ia,24.0,5.0,"2012PASP..124..668Y,2014arXiv1408.1430M,2014MNRAS.444.3258M,2014MNRAS.438.1391P,2016A&A...594A..13P"
PTF10qky,2010-08-02,2010-08-14,18.3,,22:17:49.08,+05:25:30.504,0.0742,Ia,19.0,2.0,"2014MNRAS.444.3258M,2012PASP..124..668Y,2014arXiv1408.1430M,2014MNRAS.438.1391P,2016A&A...594A..13P"
PSc070020,2010-08-02,2010-08-05,22.05,,23:32:52.053,-00:45:33.47,0.25898,Ia,18.0,,"2017arXiv171000846J,2016A&A...594A..13P,2011ApJ...737..103S"
PSc070071,2010-08-02,2012-11-08,21.37,,22:19:56.442,-00:26:30.92,0.36762,Ia,17.0,,"2017arXiv171000846J,2016A&A...594A..13P,2011ApJ...737..103S"
PTF10rhi,2010-08-03,2010-08-18,18.63,,23:49:43.77,+13:02:33.36,0.0849,Ia,30.0,1.0,"2014MNRAS.444.3258M,2012PASP..124..668Y,2014arXiv1408.1430M,2016A&A...594A..13P,2011ApJ...737..103S"
PSc070096,2010-08-03,2010-08-17,22.07,,16:12:31.207,+53:48:33.16,0.39277,Ia,21.0,,"2017arXiv171000846J,2016A&A...594A..13P,2011ApJ...737..103S"
PTF10qyq,2010-08-03,2010-08-10,20.11,,00:24:59.16,+19:33:43.1,0.16,Ia,21.0,1.0,"2014MNRAS.444.3258M,2012PASP..124..668Y,2014arXiv1408.1430M,2016A&A...594A..13P,2011ApJ...737..103S"
PSc070054,2010-08-03,2010-08-08,22.25,,16:11:45.287,+55:17:56.99,0.44679,Ia,16.0,,"2017arXiv171000846J,2016A&A...594A..13P,2011ApJ...737..103S"
PSc070472,2010-08-03,2010-08-21,22.79,,16:10:50.303,+55:35:40.73,0.66665,Ia,5.0,,"2017arXiv171000846J,2016A&A...594A..13P,2011ApJ...737..103S"
PSc070614,2010-08-03,2010-08-06,23.02,,23:25:52.626,-00:06:17.51,0.74839,Ia,5.0,,"2017arXiv171000846J,2016A&A...594A..13P,2011ApJ...737..103S"
PSc070175,2010-08-03,2010-08-06,22.74,,16:07:36.818,+54:48:35.15,0.54819,Ia,4.0,,"2017arXiv171000846J,2016A&A...594A..13P,2011ApJ...737..103S"
PSc070264,2010-08-04,2010-08-17,21.76,,22:13:47.572,+00:26:28.25,0.33038,Ia,41.0,,"2017arXiv171000846J,2016A&A...594A..13P,2011ApJ...737..103S"
PTF10qny,2010-08-04,2010-08-13,16.62,,16:09:30.67,+22:20:10.68,0.0333,Ia,25.0,2.0,"2014MNRAS.444.3258M,2012PASP..124..668Y,2014arXiv1408.1430M,2014MNRAS.438.1391P,2016A&A...594A..13P"
PSc070470,2010-08-05,2010-08-27,21.73,,02:19:48.006,-03:42:10.47,0.35174,Ia,39.0,,"2017arXiv171000846J,2016A&A...594A..13P,2011ApJ...737..103S"
PSc070402,2010-08-05,2010-08-17,21.52,,16:13:33.837,+54:18:07.87,0.31653,Ia,35.0,,"2017arXiv171000846J,2016A&A...594A..13P,2011ApJ...737..103S"
PTF10ran,2010-08-05,2010-08-11,20.19,,23:40:25.22,+18:55:05.52,0.16,Ia,25.0,1.0,"2014MNRAS.444.3258M,2012PASP..124..668Y,2014arXiv1408.1430M,2016A&A...594A..13P,2011ApJ...737..103S"
PSc070612,2010-08-05,2010-08-16,22.77,,16:18:30.721,+54:23:11.36,0.55361,Ia,7.0,,"2017arXiv171000846J,2016A&A...594A..13P,2011ApJ...737..103S"
PSc070719,2010-08-05,2010-08-19,22.54,,23:25:53.734,-00:32:13.89,0.60822,Ia,7.0,,"2017arXiv171000846J,2016A&A...594A..13P,2011ApJ...737..103S"
PTF10rgn,2010-08-07,2010-08-25,18.77,,01:41:40.272,+30:49:26.76,0.093,Ia,108.0,1.0,"2014MNRAS.444.3258M,2012PASP..124..668Y,2014arXiv1408.1430M,2016A&A...594A..13P,2011ApJ...737..103S"
PTF10rks,2010-08-07,2010-08-14,18.85,,20:50:28.41,-04:03:07.344,0.058,Ia,18.0,1.0,"2014MNRAS.444.3258M,2012PASP..124..668Y,2014arXiv1408.1430M,2016A&A...594A..13P,2011ApJ...737..103S"
PSc330015,2010-08-07,2010-08-07,21.32,,23:27:05.015,+00:09:01.67,0.29368,Ia,10.0,,"2017arXiv171000846J,2016A&A...594A..13P,2011ApJ...737..103S"
PSc070459,2010-08-07,2010-08-07,22.06,,22:12:43.607,+00:36:42.44,0.53115,Ia,8.0,,"2017arXiv171000846J,2016A&A...594A..13P,2011ApJ...737..103S"
PTF10qwg,2010-08-08,2010-08-19,18.28,,02:42:09.888,+02:26:52.476,0.0679,Ia,28.0,2.0,"2014MNRAS.444.3258M,2012PASP..124..668Y,2014arXiv1408.1430M,2014MNRAS.438.1391P,2016A&A...594A..13P"
PTF10rbp,2010-08-08,2010-08-23,18.64,,01:16:38.064,-01:49:23.592,0.0823,Ia,22.0,1.0,"2014MNRAS.444.3258M,2012PASP..124..668Y,2014arXiv1408.1430M,2014MNRAS.438.1391P,2016A&A...594A..13P"
PTF10raj,2010-08-08,2010-08-07,18.2,IC 1836,02:43:24.13,+03:06:17.6,0.022616,II,1.0,,"2010ATel.2765....1A,2016A&A...594A..13P,2010ATel.2802....1A,2012PASP..124..668Y,2011ApJ...737..103S"
SN2010gv,2010-08-09,2010-08-02,15.6,A175822+5047,17:58:22.57,+50:47:34.3,,Ia,1.0,,"2010CBET.2404....2N,2012A&A...538A.120L,2008yCat....1.2024B,2011ApJ...737..103S"
PTF10rab,2010-08-10,2010-08-19,18.91,,01:47:07.416,-00:02:59.46,0.0841,Ia,7.0,2.0,"2012PASP..124..668Y,2014MNRAS.444.3258M,2014arXiv1408.1430M,2016A&A...594A..13P,2014MNRAS.438.1391P"
PTF10rin,2010-08-10,2010-08-09,19.4,2MFGC 17196,22:52:38.95,+13:00:36.6,0.031666,II,1.0,,"2010ATel.2765....1A,2016A&A...594A..13P,2010ATel.2802....1A,2012PASP..124..668Y,2011ApJ...737..103S"
PTF10tpw,2010-08-10,2010-08-09,18.8,,22:54:04.92,-13:01:53.6,0.111,Ia,1.0,,"2010ATel.2835....1C,2016A&A...594A..13P,2012PASP..124..668Y,2011ApJ...737..103S"
SN2010gw,2010-08-10,2010-08-09,17.7,IC 4992,20:23:25.31,-71:34:04.9,0.0139,II,1.0,,"2012A&A...538A.120L,2010CBET.2410....1M,2008yCat....1.2024B,2016A&A...594A..13P,2011ApJ...737..103S"
PTF10qts,2010-08-13,2010-08-12,19.5,,16:41:37.60,+28:58:21.1,0.0907,Ic BL,1.0,7.0,"2012PASP..124..668Y,2014MNRAS.442.2768W,2010ATel.2817....1G,2016A&A...594A..13P,2016ApJ...832..108M"
PSc070567,2010-08-14,2010-08-29,20.05,,22:13:18.456,+00:48:46.22,0.16895,Ia,47.0,,"2017arXiv171000846J,2016A&A...594A..13P,2011ApJ...737..103S"
PSc071011,2010-08-14,2010-09-01,21.63,,22:12:49.280,-00:42:25.59,0.45819,Ia,42.0,,"2017arXiv171000846J,2016A&A...594A..13P,2011ApJ...737..103S"
PS1-1000791,2010-08-14,2010-08-13,19.4,,20:45:13.0890,-06:56:11.090,0.2,Ia,1.0,,"2010ATel.2838....1V,2016A&A...594A..13P,2011ApJ...737..103S"
PSc070986,2010-08-15,2010-09-04,21.65,,23:33:16.318,-00:31:19.63,0.3436,Ia,35.0,,"2017arXiv171000846J,2016A&A...594A..13P,2011ApJ...737..103S"
PSc070611,2010-08-15,2010-09-04,21.37,,16:18:08.915,+53:58:19.13,0.14769,Ia,33.0,,"2017arXiv171000846J,2016A&A...594A..13P,2011ApJ...737..103S"
PS1-10acx,2010-08-16,2010-08-30,21.48,,16:05:54.089,+55:11:52.30,0.34918,Ia,62.0,,"2017arXiv171000846J,2014ApJ...795...44R,2016A&A...594A..13P,2011ApJ...737..103S"
PTF10trw,2010-08-16,2010-09-08,20.21,,22:20:21.13,-02:30:06.228,0.17,Ia,15.0,1.0,"2014MNRAS.444.3258M,2012PASP..124..668Y,2014arXiv1408.1430M,2016A&A...594A..13P,2011ApJ...737..103S"
PS1-10bik,2010-08-16,2010-08-15,17.5,,22:45:30.150,+23:22:53.54,0.05,Ia,1.0,,"2010ATel.2981....1V,2016A&A...594A..13P,2011ApJ...737..103S"
PTF10slu,2010-08-16,2010-08-15,19.8,,22:49:47.50,+03:19:58.2,0.105,Ia,1.0,,"2010ATel.2835....1C,2016A&A...594A..13P,2012PASP..124..668Y,2011ApJ...737..103S"
SN2010gz,2010-08-16,2010-08-15,16.0,NGC 599,01:32:51.07,-12:11:21.5,0.0184,Ia,1.0,,"2010CBET.2415....1N,2012A&A...538A.120L,2016A&A...594A..13P,2008yCat....1.2024B,2011ApJ...737..103S"
PSc070985,2010-08-17,2010-09-12,21.93,,23:32:10.508,-00:32:12.51,0.44427,Ia,17.0,,"2017arXiv171000846J,2016A&A...594A..13P,2011ApJ...737..103S"
PSc080034,2010-08-17,2010-09-03,22.54,,22:15:24.782,+00:32:10.68,,Ia,3.0,,"2017arXiv171000846J,2011ApJ...737..103S"
PS1-10ayu,2010-08-18,2010-08-17,19.1,,22:28:13.760,-08:04:35.49,0.11,Ia,1.0,,"2010ATel.2981....1V,2016A&A...594A..13P,2011ApJ...737..103S"
SN2010mc,2010-08-20,2014-06-06,16.69,A172130+4807,17:21:30.68,+48:07:47.28,0.035,IIn,30.0,4.0,"2014ApJ...789..104O,2012PASP..124..668Y,2013Natur.494...65O,2012CBET.3313....2H,2018arXiv180302571S"
PSc080012,2010-08-20,2010-09-06,22.46,,22:14:08.482,-00:10:06.88,0.52314,Ia,21.0,,"2017arXiv171000846J,2016A&A...594A..13P,2011ApJ...737..103S"
PSc071007,2010-08-20,2010-08-28,22.37,,22:15:37.447,+01:15:38.93,0.48269,Ia,12.0,,"2017arXiv171000846J,2016A&A...594A..13P,2011ApJ...737..103S"
PTF10tky,2010-08-20,2010-08-19,20.3,,16:58:58.75,+34:08:26.8,0.11,Ia,1.0,,"2010ATel.2835....1C,2016A&A...594A..13P,2012PASP..124..668Y,2011ApJ...737..103S"
SN2010he,2010-08-20,2010-05-30,16.8,NGC 1120,02:49:10.81,-14:26:59.8,0.0284,Ia,1.0,,"2010CBET.2421....1N,2012A&A...538A.120L,2016A&A...594A..13P,2008yCat....1.2024B,2011ApJ...737..103S"
PTF10ucl,2010-08-21,2010-09-09,18.57,,22:06:04.85,+15:30:34.56,0.08,Ia,26.0,1.0,"2014MNRAS.444.3258M,2012PASP..124..668Y,2014arXiv1408.1430M,2016A&A...594A..13P,2011ApJ...737..103S"
PTF10svt,2010-08-21,2010-08-20,18.1,,03:37:17.83,-17:05:41.2,0.031,Ic,1.0,,"2010ATel.3027....1A,2016A&A...594A..13P,2012PASP..124..668Y,2011ApJ...737..103S"
SN2010hb,2010-08-24,2010-08-23,18.5,UGC 2537,03:07:01.66,+46:37:20.2,0.0167,II,1.0,,"2010CBET.2424....1B,2012A&A...538A.120L,2016A&A...594A..13P,2008yCat....1.2024B,2011ApJ...737..103S"
SN2010hc,2010-08-24,2010-07-03,16.1,ESO 339-G6,19:55:08.24,-39:21:58.32,0.020223,IIb,1.0,,"2010CBET.2429....1D,2012A&A...538A.120L,2017csnh.book.....H,2010CBET.2456A...1P,2016A&A...594A..13P"
SN2010hd,2010-08-24,2010-08-06,17.6,ESO 290-G1,22:41:51.84,-46:05:44.52,0.033,IIn,1.0,,"2010CBET.2429....1D,2012A&A...538A.120L,2017csnh.book.....H,2016A&A...594A..13P,2008yCat....1.2024B"
SN2010hj,2010-08-24,2010-08-03,17.9,ESO 145-G16,21:49:09.84,-59:02:23.28,0.03,Ia,1.0,,"2010CBET.2438....1D,2012A&A...538A.120L,2017csnh.book.....H,2016A&A...594A..13P,2008yCat....1.2024B"
PTF10uhf,2010-08-25,2010-09-18,19.74,,16:52:46.696,+47:36:21.76,0.28805,SLSN-I,24.0,4.0,"2012PASP..124..668Y,2017arXiv170801623D,2018ApJ...855....2Q,2016ApJ...830...13P,2016A&A...594A..13P"
PSc080048,2010-08-27,2011-11-29,21.28,,02:24:25.254,-05:00:44.34,0.32143,Ia,23.0,,"2017arXiv171000846J,2016A&A...594A..13P,2011ApJ...737..103S"
PSc080296,2010-08-27,2010-09-07,22.18,,02:21:49.682,-03:55:16.97,0.50006,Ia,22.0,,"2017arXiv171000846J,2016A&A...594A..13P,2011ApJ...737..103S"
PSc080546,2010-08-27,2010-09-10,22.53,,02:21:23.684,-04:00:25.50,0.61286,Ia,17.0,,"2017arXiv171000846J,2016A&A...594A..13P,2011ApJ...737..103S"
PTF10trp,2010-08-27,2010-09-12,18.32,,21:28:08.01,+09:51:13.176,0.0489,Ia,16.0,2.0,"2014MNRAS.444.3258M,2012PASP..124..668Y,2014arXiv1408.1430M,2014MNRAS.438.1391P,2016A&A...594A..13P"
PSc190049,2010-08-28,2011-08-06,20.89,,16:09:17.225,+55:29:15.48,0.26003,Ia,38.0,,"2017arXiv171000846J,2016A&A...594A..13P,2011ApJ...737..103S"
PSc071245,2010-08-28,2010-09-12,22.32,,22:15:02.874,-00:51:54.61,0.47909,Ia,14.0,,"2017arXiv171000846J,2016A&A...594A..13P,2011ApJ...737..103S"
SN2010hv,2010-08-28,2010-08-27,15.6,A232425-1902,23:24:25.30,-19:02:14.4,0.0243,II,1.0,,"2010CBET.2456....2M,2012A&A...538A.120L,2016A&A...594A..13P,2008yCat....1.2024B,2011ApJ...737..103S"
PSc071032,2010-08-29,2010-09-05,21.13,,22:19:13.268,+00:52:25.93,0.28382,Ia,28.0,,"2017arXiv171000846J,2016A&A...594A..13P,2011ApJ...737..103S"
PSc071060,2010-08-29,2010-08-29,21.3,,16:01:16.064,+55:28:38.24,0.18099,Ia,27.0,,"2017arXiv171000846J,2016A&A...594A..13P,2011ApJ...737..103S"
PSc080015,2010-08-29,2010-09-12,21.81,,16:01:30.781,+54:52:34.49,0.30046,Ia,24.0,,"2017arXiv171000846J,2016A&A...594A..13P,2011ApJ...737..103S"
PTF10twd,2010-08-29,2010-09-07,18.3,,23:00:14.23,+20:47:59.64,0.0734,Ia,20.0,1.0,"2014MNRAS.444.3258M,2012PASP..124..668Y,2014arXiv1408.1430M,2014MNRAS.438.1391P,2016A&A...594A..13P"
PSc071113,2010-08-29,2010-08-31,22.66,,16:11:44.234,+55:08:51.76,0.4918,Ia,6.0,,"2017arXiv171000846J,2016A&A...594A..13P,2011ApJ...737..103S"
PSc080028,2010-08-30,2010-09-08,21.41,,23:27:40.586,-00:20:10.16,0.27671,Ia,27.0,,"2017arXiv171000846J,2016A&A...594A..13P,2011ApJ...737..103S"
PTF10trs,2010-08-30,2010-09-07,18.49,,00:15:20.64,+17:31:59.52,0.073,Ia,22.0,3.0,"2014MNRAS.444.3258M,2012PASP..124..668Y,2014arXiv1408.1430M,2016A&A...594A..13P,2011ApJ...737..103S"
PTF10uic,2010-08-30,2010-09-06,20.02,,21:54:04.20,+08:26:39.516,0.13,Ia,11.0,1.0,"2014MNRAS.444.3258M,2012PASP..124..668Y,2014arXiv1408.1430M,2010ATel.2835....1C,2016A&A...594A..13P"
PSc080023,2010-08-30,2010-09-03,22.68,,23:26:39.151,-00:43:01.93,0.4582,Ia,9.0,,"2017arXiv171000846J,2016A&A...594A..13P,2011ApJ...737..103S"
PSc080261,2010-08-31,2010-09-07,19.58,,03:35:11.954,-27:11:47.17,0.1277,Ia,60.0,,"2017arXiv171000846J,2016A&A...594A..13P,2011ApJ...737..103S"
PSc080098,2010-08-31,2010-09-29,22.02,,23:26:18.642,+00:34:12.49,0.34166,Ia,20.0,,"2017arXiv171000846J,2016A&A...594A..13P,2011ApJ...737..103S"
PSc080343,2010-08-31,2010-09-07,22.07,,03:37:28.646,-27:43:23.52,0.45027,Ia,18.0,,"2017arXiv171000846J,2016A&A...594A..13P,2011ApJ...737..103S"
PTF10tqy,2010-08-31,2010-09-06,17.63,,00:42:41.52,+24:45:14.04,0.045,Ia,17.0,2.0,"2014MNRAS.444.3258M,2012PASP..124..668Y,2014arXiv1408.1430M,2016A&A...594A..13P,2011ApJ...737..103S"
SN2010hf,2010-08-31,2010-08-30,18.3,MCG +09-11-21,06:37:19.77,+56:22:57.8,0.0273,II,1.0,,"2010CBET.2432....1B,2012A&A...538A.120L,2016A&A...594A..13P,2008yCat....1.2024B,2011ApJ...737..103S"
PTF10ujt,2010-09-01,2010-09-23,19.25,,01:49:34.344,-08:48:02.52,0.14,Ia,20.0,1.0,"2014MNRAS.444.3258M,2012PASP..124..668Y,2014arXiv1408.1430M,2016A&A...594A..13P,2011ApJ...737..103S"
SN2010hg,2010-09-01,2010-08-31,13.9,NGC 3001,09:46:13.70,-30:27:13.3,0.0082,Ia,1.0,,"2010CBET.2434....1M,2012A&A...538A.120L,2008yCat....1.2024B,2016A&A...594A..13P,2011ApJ...737..103S"
SN2010hh,2010-09-01,2010-08-31,17.2,NGC 6524,17:59:18.38,+45:52:32.2,0.0185,Ia,1.0,,"2010CBET.2435....2N,2012A&A...538A.120L,2016A&A...594A..13P,2008yCat....1.2024B,2011ApJ...737..103S"
PSc080241,2010-09-02,2010-09-19,21.37,,03:28:32.442,-28:04:17.73,0.30729,Ia,35.0,,"2017arXiv171000846J,2016A&A...594A..13P,2011ApJ...737..103S"
PSc080146,2010-09-02,2010-09-09,21.96,,03:31:19.116,-26:51:52.43,0.45628,Ia,23.0,,"2017arXiv171000846J,2016A&A...594A..13P,2011ApJ...737..103S"
PSc080252,2010-09-02,2011-09-09,21.52,,02:24:41.569,-03:47:00.06,0.51168,Ia,18.0,,"2017arXiv171000846J,2016A&A...594A..13P,2011ApJ...737..103S"
PSc080257,2010-09-02,2010-09-02,21.0,,03:37:43.957,-27:19:15.26,0.18681,Ia,15.0,,"2017arXiv171000846J,2016A&A...594A..13P,2011ApJ...737..103S"
PSc080295,2010-09-02,2010-09-09,22.45,,02:24:43.481,-04:09:34.94,0.62371,Ia,13.0,,"2017arXiv171000846J,2016A&A...594A..13P,2011ApJ...737..103S"
SN2010hk,2010-09-02,2010-09-01,19.2,UGC 2802,03:37:52.61,+04:56:52.2,0.0321,Ia,1.0,,"2012A&A...538A.120L,2010CBET.2439....1N,2008yCat....1.2024B,2016A&A...594A..13P,2012PASP..124..668Y"
PSc080064,2010-09-03,2010-09-07,18.61,,03:29:42.071,-27:52:38.11,0.06548,Ia,138.0,,"2017arXiv171000846J,2014ApJ...795...44R,2016A&A...594A..13P,2011ApJ...737..103S"
PSc580006,2010-09-03,2013-01-02,20.68,,02:20:37.941,-04:38:31.28,0.1982,Ia,22.0,,"2017arXiv171000846J,2016A&A...594A..13P,2011ApJ...737..103S"
PSc080554,2010-09-03,2010-09-15,22.68,,02:21:00.039,-03:40:18.75,0.60859,Ia,11.0,,"2017arXiv171000846J,2016A&A...594A..13P,2011ApJ...737..103S"
SN2010hy,2010-09-04,2010-09-07,17.61,A185932+1924,18:59:32.881,+19:24:25.74,0.1901,Super-Luminous Ic,45.0,7.0,"2017arXiv170801623D,2019MNRAS.482.1545S,2012PASP..124..668Y,2016ApJ...830...13P,2018ApJ...855....2Q"
SN2010ho,2010-09-04,2010-09-05,17.26,PGC 1361264,23:19:09.723,+09:11:45.55,0.040952,Ia,36.0,4.0,"2014MNRAS.444.3258M,2012PASP..124..668Y,2014MNRAS.438.1391P,2013MNRAS.432L..90B,2013ApJ...770..107C"
SN2010ib,2010-09-05,2010-09-04,19.1,A012547-0122,01:25:47.54,-01:22:29.7,0.0188,II,1.0,,"2010CBET.2464....1C,2012A&A...538A.120L,2016A&A...594A..13P,2008yCat....1.2024B,2012PASP..124..668Y"
PTF10umz,2010-09-06,2010-09-27,19.31,,01:22:01.640,-01:57:23.30,0.052,II,104.0,,"2016ApJ...820...33R,2016A&A...594A..13P,2012PASP..124..668Y,2011ApJ...737..103S"
